Run,Top-1,Top-50,Baseline
604,133.36907407407304,316.09080555555397,0.0
605,133.85201388888783,317.2452083333318,0.0
606,134.33495370370264,318.3996111111096,0.0
607,134.81789351851745,319.55401388888737,0.0
608,135.30083333333226,320.7084166666652,0.0
609,135.78377314814708,321.862819444443,0.0
610,136.2667129629619,323.0172222222208,0.0
611,136.7496527777767,324.1716249999986,0.0
612,137.23259259259152,325.3260277777764,0.0
613,137.7155324074063,326.4804305555542,0.0
614,138.1984722222211,327.63483333333204,0.0
615,138.68141203703593,328.7892361111098,0.0
616,139.16435185185074,329.9436388888876,0.0
617,139.64729166666555,331.09804166666544,0.0
618,140.13023148148037,332.25244444444326,0.0
619,140.61317129629518,333.406847222221,0.0
620,141.09611111111,334.56124999999884,0.0
621,141.57905092592478,335.71565277777665,0.0
622,142.0619907407396,336.8700555555544,0.0
623,142.5449305555544,338.02445833333223,0.0
624,143.02787037036921,339.17886111111005,0.0
625,143.51081018518403,340.33326388888787,0.0
626,143.99374999999884,341.48766666666563,0.0
627,144.47668981481365,342.64206944444345,0.0
628,144.95962962962844,343.79647222222127,0.0
629,145.44256944444322,344.9508749999991,0.0
630,145.92550925925804,346.10527777777685,0.0
631,146.40844907407288,347.25968055555467,0.0
632,146.8913888888877,348.4140833333325,0.0
633,147.37432870370253,349.5684861111103,0.0
634,147.85726851851734,350.72288888888806,0.0
635,148.34020833333216,351.8772916666659,0.0
636,148.823148148147,353.0316944444437,0.0
637,149.3060879629618,354.1860972222215,0.0
638,149.78902777777665,355.3404999999993,0.0
639,150.27196759259147,356.4949027777771,0.0
640,150.7549074074063,357.6493055555549,0.0
641,151.23784722222112,358.80370833333274,0.0
642,151.72078703703596,359.9581111111105,0.0
643,152.20372685185077,361.1125138888883,0.0
644,152.6866666666656,362.26691666666613,0.0
645,153.16960648148043,363.42131944444395,0.0
646,153.65254629629524,364.5757222222217,0.0
647,154.13548611111008,365.73012499999953,0.0
648,154.6184259259249,366.88452777777735,0.0
649,155.10136574073974,368.03893055555517,0.0
650,155.58430555555455,369.19333333333293,0.0
651,156.0672453703694,370.34773611111075,0.0
652,156.5501851851842,371.50213888888857,0.0
653,157.03312499999902,372.6565416666663,0.0
654,157.51606481481386,373.81094444444415,0.0
655,157.99900462962867,374.96534722222196,0.0
656,158.4819444444435,376.1197499999998,0.0
657,158.96488425925833,377.27415277777754,0.0
658,159.44782407407317,378.42855555555536,0.0
659,159.93076388888798,379.5829583333332,0.0
660,160.41370370370282,380.737361111111,0.0
661,160.89664351851764,381.89176388888876,0.0
662,161.37958333333245,383.0461666666666,0.0
663,161.8625231481473,384.2005694444444,0.0
664,162.3454629629621,385.3549722222222,0.0
665,162.82840277777694,386.509375,0.0
666,163.31134259259176,387.6637777777778,0.0
667,163.7942824074066,388.8181805555556,0.0
668,164.2772222222214,389.97258333333343,0.0
669,164.76016203703625,391.1269861111112,0.0
670,165.24310185185107,392.281388888889,0.0
671,165.72604166666588,393.43579166666683,0.0
672,166.20898148148072,394.59019444444465,0.0
673,166.69192129629553,395.7445972222224,0.0
674,167.17486111111037,396.8990000000002,0.0
675,167.6578009259252,398.05340277777805,0.0
676,168.14074074074003,399.20780555555586,0.0
677,168.62368055555484,400.3622083333336,0.0
678,169.10662037036968,401.51661111111144,0.0
679,169.5895601851845,402.67101388888926,0.0
680,170.0724999999993,403.8254166666671,0.0
681,170.55543981481415,404.97981944444484,0.0
682,171.03837962962896,406.13422222222266,0.0
683,171.5213194444438,407.2886250000005,0.0
684,172.00425925925862,408.4430277777783,0.0
685,172.48719907407346,409.59743055555606,0.0
686,172.97013888888827,410.7518333333339,0.0
687,173.4530787037031,411.9062361111117,0.0
688,173.93601851851793,413.06063888888946,0.0
689,174.41895833333274,414.2150416666673,0.0
690,174.90189814814758,415.3694444444451,0.0
691,175.3848379629624,416.5238472222229,0.0
692,175.86777777777723,417.6782500000007,0.0
693,176.35071759259205,418.8326527777785,0.0
694,176.8336574074069,419.9870555555563,0.0
695,177.3165972222217,421.1414583333341,0.0
696,177.79953703703654,422.2958611111119,0.0
697,178.28247685185136,423.4502638888897,0.0
698,178.76541666666617,424.6046666666675,0.0
699,179.248356481481,425.75906944444534,0.0
700,179.73129629629582,426.9134722222231,0.0
701,180.21423611111067,428.0678750000009,0.0
702,180.69717592592548,429.22227777777874,0.0
703,181.18011574074032,430.37668055555656,0.0
704,181.66305555555513,431.5310833333343,0.0
705,182.14599537036997,432.68548611111214,0.0
706,182.6289351851848,433.83988888888996,0.0
707,183.1118749999996,434.9942916666678,0.0
708,183.59481481481444,436.14869444444554,0.0
709,184.07775462962925,437.30309722222336,0.0
710,184.5606944444441,438.4575000000012,0.0
711,185.0436342592589,439.611902777779,0.0
712,185.52657407407375,440.76630555555676,0.0
713,186.00951388888856,441.9207083333346,0.0
714,186.4924537037034,443.0751111111124,0.0
715,186.97539351851822,444.2295138888902,0.0
716,187.45833333333303,445.383916666668,0.0
717,187.94127314814787,446.5383194444458,0.0
718,188.42421296296268,447.6927222222236,0.0
719,188.90715277777753,448.84712500000137,0.0
720,189.39009259259234,450.0015277777792,0.0
721,189.87303240740718,451.155930555557,0.0
722,190.355972222222,452.3103333333348,0.0
723,190.83891203703683,453.4647361111126,0.0
724,191.32185185185165,454.6191388888904,0.0
725,191.80479166666646,455.7735416666682,0.0
726,192.2877314814813,456.92794444444604,0.0
727,192.77067129629611,458.0823472222238,0.0
728,193.25361111111096,459.2367500000016,0.0
729,193.73655092592577,460.39115277777944,0.0
730,194.2194907407406,461.54555555555726,0.0
731,194.70243055555542,462.699958333335,0.0
732,195.18537037037026,463.85436111111284,0.0
733,195.66831018518508,465.00876388889066,0.0
734,196.1512499999999,466.1631666666685,0.0
735,196.63418981481473,467.31756944444624,0.0
736,197.11712962962955,468.47197222222405,0.0
737,197.6000694444444,469.6263750000019,0.0
738,198.0830092592592,470.7807777777797,0.0
739,198.56594907407404,471.93518055555745,0.0
740,199.04888888888885,473.08958333333527,0.0
741,199.5318287037037,474.2439861111131,0.0
742,200.0147685185185,475.3983888888909,0.0
743,200.49770833333332,476.55279166666867,0.0
744,200.98064814814816,477.7071944444465,0.0
745,201.46358796296298,478.8615972222243,0.0
746,201.94652777777782,480.0160000000021,0.0
747,202.42946759259263,481.1704027777799,0.0
748,202.91240740740747,482.3248055555577,0.0
749,203.39534722222228,483.4792083333355,0.0
750,203.87828703703713,484.6336111111133,0.0
751,204.36122685185194,485.7880138888911,0.0
752,204.84416666666675,486.9424166666689,0.0
753,205.3271064814816,488.09681944444674,0.0
754,205.8100462962964,489.2512222222245,0.0
755,206.29298611111125,490.4056250000023,0.0
756,206.77592592592606,491.56002777778014,0.0
757,207.2588657407409,492.71443055555795,0.0
758,207.74180555555571,493.8688333333357,0.0
759,208.22474537037056,495.02323611111353,0.0
760,208.70768518518537,496.17763888889135,0.0
761,209.19062500000018,497.33204166666917,0.0
762,209.67356481481502,498.48644444444693,0.0
763,210.15650462962984,499.64084722222475,0.0
764,210.63944444444468,500.79525000000257,0.0
765,211.1223842592595,501.9496527777804,0.0
766,211.60532407407433,503.10405555555815,0.0
767,212.08826388888914,504.25845833333597,0.0
768,212.571203703704,505.4128611111138,0.0
769,213.0541435185188,506.5672638888916,0.0
770,213.5370833333336,507.72166666666936,0.0
771,214.02002314814845,508.8760694444472,0.0
772,214.50296296296327,510.030472222225,0.0
773,214.9859027777781,511.1848750000028,0.0
774,215.46884259259292,512.3392777777806,0.0
775,215.95178240740776,513.4936805555584,0.0
776,216.43472222222258,514.6480833333362,0.0
777,216.91766203703742,515.802486111114,0.0
778,217.40060185185223,516.9568888888919,0.0
779,217.88354166666704,518.1112916666697,0.0
780,218.36648148148188,519.2656944444474,0.0
781,218.8494212962967,520.4200972222252,0.0
782,219.33236111111154,521.574500000003,0.0
783,219.81530092592635,522.7289027777808,0.0
784,220.2982407407412,523.8833055555586,0.0
785,220.781180555556,525.0377083333365,0.0
786,221.26412037037085,526.1921111111143,0.0
787,221.74706018518566,527.346513888892,0.0
788,222.23000000000047,528.5009166666698,0.0
789,222.71293981481531,529.6553194444476,0.0
790,223.19587962963013,530.8097222222254,0.0
791,223.67881944444497,531.9641250000033,0.0
792,224.16175925925978,533.1185277777811,0.0
793,224.64469907407462,534.2729305555589,0.0
794,225.12763888888944,535.4273333333367,0.0
795,225.61057870370428,536.5817361111144,0.0
796,226.0935185185191,537.7361388888922,0.0
797,226.5764583333339,538.8905416666701,0.0
798,227.05939814814874,540.0449444444479,0.0
799,227.54233796296356,541.1993472222257,0.0
800,228.0252777777784,542.3537500000035,0.0
801,228.5082175925932,543.5081527777813,0.0
802,228.99115740740805,544.6625555555592,0.0
803,229.47409722222287,545.8169583333369,0.0
804,229.9570370370377,546.9713611111147,0.0
805,230.43997685185252,548.1257638888925,0.0
806,230.92291666666733,549.2801666666703,0.0
807,231.40585648148218,550.4345694444481,0.0
808,231.888796296297,551.588972222226,0.0
809,232.37173611111183,552.7433750000038,0.0
810,232.85467592592664,553.8977777777816,0.0
811,233.33761574074148,555.0521805555593,0.0
812,233.8205555555563,556.2065833333371,0.0
813,234.30349537037114,557.3609861111149,0.0
814,234.78643518518595,558.5153888888927,0.0
815,235.26937500000076,559.6697916666706,0.0
816,235.7523148148156,560.8241944444484,0.0
817,236.23525462963042,561.9785972222262,0.0
818,236.71819444444526,563.1330000000039,0.0
819,237.20113425926007,564.2874027777817,0.0
820,237.6840740740749,565.4418055555595,0.0
821,238.16701388888973,566.5962083333374,0.0
822,238.64995370370457,567.7506111111152,0.0
823,239.13289351851938,568.905013888893,0.0
824,239.6158333333342,570.0594166666708,0.0
825,240.09877314814904,571.2138194444486,0.0
826,240.58171296296385,572.3682222222263,0.0
827,241.0646527777787,573.5226250000042,0.0
828,241.5475925925935,574.677027777782,0.0
829,242.03053240740834,575.8314305555598,0.0
830,242.51347222222316,576.9858333333376,0.0
831,242.996412037038,578.1402361111154,0.0
832,243.4793518518528,579.2946388888932,0.0
833,243.96229166666762,580.4490416666711,0.0
834,244.44523148148247,581.6034444444488,0.0
835,244.92817129629728,582.7578472222266,0.0
836,245.41111111111212,583.9122500000044,0.0
837,245.89405092592693,585.0666527777822,0.0
838,246.37699074074177,586.22105555556,0.0
839,246.8599305555566,587.3754583333379,0.0
840,247.34287037037143,588.5298611111157,0.0
841,247.82581018518624,589.6842638888935,0.0
842,248.30875000000106,590.8386666666712,0.0
843,248.7916898148159,591.993069444449,0.0
844,249.2746296296307,593.1474722222268,0.0
845,249.75756944444555,594.3018750000047,0.0
846,250.24050925926036,595.4562777777825,0.0
847,250.7234490740752,596.6106805555603,0.0
848,251.20638888889002,597.7650833333381,0.0
849,251.68932870370486,598.9194861111158,0.0
850,252.17226851851967,600.0738888888936,0.0
851,252.65520833333449,601.2282916666715,0.0
852,253.13814814814933,602.3826944444493,0.0
853,253.62108796296414,603.5370972222271,0.0
854,254.10402777777898,604.6915000000049,0.0
855,254.5869675925938,605.8459027777827,0.0
856,255.06990740740864,607.0003055555605,0.0
857,255.55284722222345,608.1547083333382,0.0
858,256.0357870370383,609.3091111111161,0.0
859,256.5187268518531,610.4635138888939,0.0
860,257.0016666666679,611.6179166666717,0.0
861,257.48460648148273,612.7723194444495,0.0
862,257.9675462962976,613.9267222222273,0.0
863,258.4504861111124,615.0811250000052,0.0
864,258.9334259259272,616.235527777783,0.0
865,259.41636574074204,617.3899305555607,0.0
866,259.8993055555569,618.5443333333385,0.0
867,260.3822453703717,619.6987361111163,0.0
868,260.86518518518653,620.8531388888941,0.0
869,261.34812500000135,622.007541666672,0.0
870,261.83106481481616,623.1619444444498,0.0
871,262.31400462963103,624.3163472222276,0.0
872,262.79694444444584,625.4707500000054,0.0
873,263.27988425926065,626.6251527777831,0.0
874,263.76282407407547,627.7795555555609,0.0
875,264.24576388889034,628.9339583333388,0.0
876,264.72870370370515,630.0883611111166,0.0
877,265.21164351851996,631.2427638888944,0.0
878,265.6945833333348,632.3971666666722,0.0
879,266.1775231481496,633.55156944445,0.0
880,266.66046296296446,634.7059722222277,0.0
881,267.1434027777793,635.8603750000055,0.0
882,267.6263425925941,637.0147777777834,0.0
883,268.1092824074089,638.1691805555612,0.0
884,268.59222222222377,639.323583333339,0.0
885,269.0751620370386,640.4779861111168,0.0
886,269.5581018518534,641.6323888888946,0.0
887,270.0410416666682,642.7867916666725,0.0
888,270.523981481483,643.9411944444502,0.0
889,271.0069212962979,645.095597222228,0.0
890,271.4898611111127,646.2500000000058,0.0
891,271.9728009259275,647.4044027777836,0.0
892,272.4557407407423,648.5588055555614,0.0
893,272.9386805555572,649.7132083333393,0.0
894,273.421620370372,650.8676111111171,0.0
895,273.9045601851868,652.0220138888949,0.0
896,274.38750000000164,653.1764166666726,0.0
897,274.87043981481645,654.3308194444504,0.0
898,275.3533796296313,655.4852222222282,0.0
899,275.83631944444613,656.639625000006,0.0
900,276.31925925926095,657.7940277777839,0.0
901,276.80219907407576,658.9484305555617,0.0
902,277.28513888889063,660.1028333333395,0.0
903,277.76807870370544,661.2572361111173,0.0
904,278.25101851852025,662.411638888895,0.0
905,278.73395833333507,663.5660416666728,0.0
906,279.2168981481499,664.7204444444507,0.0
907,279.69983796296475,665.8748472222285,0.0
908,280.18277777777956,667.0292500000063,0.0
909,280.6657175925944,668.1836527777841,0.0
910,281.1486574074092,669.3380555555619,0.0
911,281.63159722222406,670.4924583333396,0.0
912,282.1145370370389,671.6468611111175,0.0
913,282.5974768518537,672.8012638888953,0.0
914,283.0804166666685,673.9556666666731,0.0
915,283.5633564814833,675.1100694444509,0.0
916,284.0462962962982,676.2644722222287,0.0
917,284.529236111113,677.4188750000066,0.0
918,285.0121759259278,678.5732777777844,0.0
919,285.4951157407426,679.7276805555621,0.0
920,285.9780555555575,680.8820833333399,0.0
921,286.4609953703723,682.0364861111177,0.0
922,286.9439351851871,683.1908888888955,0.0
923,287.4268750000019,684.3452916666733,0.0
924,287.90981481481674,685.4996944444512,0.0
925,288.3927546296316,686.654097222229,0.0
926,288.8756944444464,687.8085000000068,0.0
927,289.35863425926124,688.9629027777845,0.0
928,289.84157407407605,690.1173055555623,0.0
929,290.3245138888909,691.2717083333401,0.0
930,290.8074537037058,692.426111111118,0.0
931,291.2903935185206,693.5805138888958,0.0
932,291.7733333333354,694.7349166666736,0.0
933,292.25627314815017,695.8893194444514,0.0
934,292.739212962965,697.0437222222292,0.0
935,293.2221527777798,698.1981250000069,0.0
936,293.70509259259455,699.3525277777848,0.0
937,294.18803240740937,700.5069305555626,0.0
938,294.6709722222242,701.6613333333404,0.0
939,295.15391203703894,702.8157361111182,0.0
940,295.63685185185375,703.970138888896,0.0
941,296.11979166666856,705.1245416666738,0.0
942,296.6027314814833,706.2789444444516,0.0
943,297.08567129629813,707.4333472222294,0.0
944,297.56861111111294,708.5877500000072,0.0
945,298.0515509259277,709.742152777785,0.0
946,298.5344907407425,710.8965555555628,0.0
947,299.0174305555573,712.0509583333406,0.0
948,299.5003703703721,713.2053611111185,0.0
949,299.9833101851869,714.3597638888963,0.0
